InvoiceIdSequential,InvoiceDate,Type,UnitPrice,Quantity,TaxAmount,Amount,service_product,staff_name,day_of_month,month,year,time_start,time_end,monthi,yeari
17107,22/03/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,25,Mar,2022,10:00,10:30,3,2022
21717,08/03/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,1,Apr,2023,10:00,10:30,3,2023
17260,07/04/2022,Service,99,1,0,99,Well-Being Scan,Early Life,22,Apr,2022,10:00,10:30,4,2022
20281,25/11/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,7,Dec,2022,10:00,10:30,11,2022
17164,29/03/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,30,Apr,2022,10:00,10:30,3,2022
16257,28/11/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,17,Dec,2021,10:00,10:30,11,2021
15919,15/10/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,23,Oct,2021,10:00,10:30,10,2021
19518,06/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,10,Oct,2022,10:00,10:30,10,2022
20601,14/12/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,29,Dec,2022,10:00,10:30,12,2022
21439,15/02/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,3,Mar,2023,10:00,10:30,2,2023
18950,29/08/2022,Service,99,1,0,99,Well-Being Scan,Early Life,2,Sep,2022,10:00,10:30,8,2022
17130,24/03/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,8,Apr,2022,10:00,10:30,3,2022
20866,04/01/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,28,Jan,2023,10:00,10:30,1,2023
17902,20/06/2022,Service,99,1,0,99,Basic 4D Package,Early Life,27,Jun,2022,10:00,10:30,6,2022
19911,31/10/2022,Service,99,1,0,99,Basic 4D Package,Early Life,19,Nov,2022,10:00,10:30,10,2022
19576,10/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,28,Oct,2022,10:00,10:30,10,2022
19719,19/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,24,Oct,2022,10:00,10:30,10,2022
